Movie,Views,Sentiment,Total BO Collection
"Kis Kisko Pyaar Karoon | Official Trailer | Kapil Sharma, Arbaaz, Elli, Manjari, Simran, Sai &amp; Varun",7597651,0.23083333333333336,720000000
SPIDER-MAN: NO WAY HOME - Official Trailer (HD),81032759,0.10257575757575757,101700000000
Kai Po Che  Official Trailer,1128563,0.22197916666666662,740000000
"Official Trailer : Bhool Bhulaiyaa | Akshay Kumar, Vidya Balan, Shiney Ahuja | Priyadarshan",4328037,0.025,820000000
Kites | Trailer US (2010),2915286,0.18481746031746032,870000000
Raksha Bandhan | Official Trailer | Akshay K | Bhumi P | Aanand L Rai | 11 August 2022,5168470,0.12972222222222224,680000000
"De Dana Dan - Official Trailer | Akshay Kumar, Katrina Kaif, Suniel Shetty and Sameera Reddy.",156227,0.10179761904761905,810000000
"Official Trailer: Marjaavaan | Riteish Deshmukh, Sidharth Malhotra,Tara Sutaria | Milap Zaveri",60342394,-0.00625,620000000
Murder 2 -Trailer RO HD 720p.,252967,0.2669642857142857,670000000
Himmatwala - Trailer,7431,0.25,650000000
Mardaani 2 | Official Trailer | Rani Mukerji | Vishal Jethwa | Gopi Puthran,21685331,0.064745670995671,670000000
Heyy Babyy Official Trailer | Watch Full Movie On Eros Now,1763106,0.09630208333333334,830000000
Kambakkht Ishq Official Trailer | Watch Full Movie On Eros Now,1413986,0.1695138888888889,850000000
KOI... MIL GAYA  Theatrical Trailer (2003),646871,0.16065476190476188,800000000
Kuch Kuch Hota Hai - Trailer,460059,0.1631845238095238,910000000
Ragini MMS Returns Season2 | Sunny Leone | Divya Agarwal | Varun Sood | ALTBalaji,165615,-0.0642857142857143,620000000
"Thank You Trailer | Naga Chaitanya, Raashi Khanna | Thaman S | Vikram K Kumar | Dil Raju",12704545,0.15083333333333335,720000000
Shuddh Desi Romance Trailer | Sushant Singh Rajput | Rishi Kapoor | Parineeti Chopra | Vaani Kapoor,8053022,0.0967857142857143,750000000
Hichki | Official Trailer | Rani Mukerji,26636708,0.17993750000000003,2360000000
October | Official Trailer | Varun Dhawan | Banita Sandhu | Shoojit Sircar,35043984,0.22290178571428573,670000000
"Veer | Official Trailer | Salman Khan, Zarine Khan, Mithun Chakraborty &amp; Sohail Khan",955667,0.06583333333333334,650000000
Ishaqzaade - Official Trailer | Arjun Kapoor | Parineeti Chopra,2629448,0.13202777777777777,610000000
Guru (2007) Trailer [HD],830999,0.24281250000000001,820000000
"New York Trailer with English Subtitles | John Abraham, Katrina Kaif, Neil Nitin Mukesh, Irrfan Khan",1711311,0.23830898268398268,750000000
Kyaa Super Kool Hain Hum Official Trailer,565815,0.12655729166666668,640000000
Kabhi Alvida Naa Kehna - Official Trailer,2505299,0.1794464917027417,1110000000
No Entry - Official Trailer | Andrea Jeremiah | Ajesh | Alagukarthik,2833760,0.03,730000000
Exclusive: &#39;Roy&#39; Trailer | Ranbir Kapoor | Arjun Rampal | Jacqueline Fernandez | T-series,9796439,0.2733333333333333,560000000
KGF Trailer Hindi | Yash | Srinidhi | 21st Dec 2018,79486527,0.025,2370000000
ABCD (Any Body Can Dance)  I Official Trailer 2013 I Prabhudeva I Remo D`Souza HD,193553,0.2072606315253374,610000000
Dostana   Trailer,374605,0.19,810000000
"Double Dhamaal | Official Trailer | Sanjay, Arshad, Riteish, Javed, Ashish, Kangana, Mallika",1445297,0.08,710000000
Kaho Naa Pyaar Hai  Trailer,35051,0.31545454545454543,780000000
Heroine Trailer,2631050,-0.012500000000000006,700000000
"Official Trailer: EK VILLAIN RETURNS | JOHN, DISHA, ARJUN, TARA | MOHIT SURI | EKTAA K | Bhushan K",55995020,0.21022222222222223,600000000
TRAILER FILM INDIA -  RAJA HINDUSTANI,686718,0.13666666666666666,760000000
"&quot;Agent Vinod Official Trailer&quot; | Saif Ali Khan, Kareena Kapoor",662478,0.17898809523809525,710000000
Shaandaar | Official Trailer | Alia Bhatt &amp; Shahid Kapoor,15575654,0.4235487196180555,730000000
I Hate Luv Storys Trailer,755567,0.08252777777777778,720000000
RAW - Romeo Akbar Walter | Official Trailer | John Abraham | Jackie Shroff | Mouni Roy | 5th April,35597212,0.18302884615384618,580000000
Shubh Mangal Saavdhan Official Trailer | Watch Full Movie On Eros Now,18626436,0.18914772727272727,640000000
Madras Cafe Official Trailer - HD | John Abraham | Nargis Fakhri,5131714,0.21214743589743587,660000000
Desi Boyz Official Trailer | Watch Full Movie On Eros Now,1284844,0.25199404761904765,800000000
Veer-Zaara | Official Trailer | Shah Rukh Khan | Preity Zinta | Rani Mukerji | Yash Chopra,4569676,0.10916666666666668,950000000
"Jannat 2 (2012) - Official Trailer *HD* Ft. Emraan Hashmi, Prachi Desai",820659,0.17418650793650794,620000000
"Mohabbatein | Official Trailer | Amitabh Bachchan, Shah Rukh Khan, Aishwarya Rai | Aditya Chopra",4875542,0.14291666666666666,760000000
Devdas | Official Trailer,2286702,0.24689583333333337,900000000
All The Best - Fun Begins Official Trailer,66729,0.16477272727272727,580000000
"Kaminey - Hindi Movie Trailer - Shahid Kapoor, Priyanka Chopra and Amol Gupte",84615,0,700000000
"Chashme Baddoor - Official Trailer | Ali Zafar, Divyendu Sharma, Siddharth and Taapsee Pannu",3256128,0.11098958333333334,590000000
"Pagalpanti Trailer - Anil, John, Ileana, Arshad, Urvashi, Pulkit, Kriti | Anees | Releasing 22 Nov",38424049,0.14333333333333337,510000000
&quot;Atithi Tum Kab Jaoge&quot; - Official Full Movie Trailer - Ajay Devgan (HD),1102057,0.14500000000000002,570000000
Wazir - Official Trailer | Amitabh Bachchan | Farhan Akhtar,7045459,0.4658333333333332,780000000
"Official Trailer: Batti Gul Meter Chalu |Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma,Yami Gautam",44032997,0.07916666666666668,580000000
phir hera pheir trailer,257534,0,690000000
Matru Ki Bijlee Ka Mandola Official Trailer (With English Subtitles),296354,0.09,620000000
"Anjaana Anjaani  - Official Trailer | Ranbir Kapoor, Priyanka Chopra, Zayed Khan",703307,0.13110606060606061,680000000
Bhagam Bhag Official Trailer | 1080p *HD*,80956,0.16441666666666668,670000000
"Love Aaj Kal - Official Trailer | Kartik, Sara, Randeep, Arushi | Imtiaz Ali | Dinesh Vijan | 14 Feb",50250147,0.17273809523809525,570000000
"Yaariyan Theatrical Trailer (Official) | Divya Khosla Kumar | Himansh K, Rakul P, Nicole F, Dev S",5569492,0.16988095238095238,540000000
Shamshera Official Trailer | Ranbir Kapoor | Sanjay Dutt | Vaani Kapoor | Karan Malhotra,108099834,0.08458333333333334,600000000
Aarakshan - Theatrical Trailer,1152498,0.35048809523809527,640000000
"ANTIM: The Final Truth - Official Trailer | Salman Khan, Aayush Sharma | Mahesh V Manjrekar | Nov 26",50453863,0.14833333333333334,580000000
