Movie,Views,Sentiment,Total BO Collection
"Ajnabee - Official Trailer - Akshay Kumar, Bobby Deol, Kareena Kapoor &amp; Bipasha Basu",224220,0.33416666666666667,310000000
"SELFIEE Official Trailer | Akshay Kumar, Emraan, Nushratt, Diana | Raj Mehta | In Cinemas Feb 24",12013770,0.10734821428571426,240000000
Aiyaary Trailer  | Neeraj Pandey | Sidharth Malhotra | Manoj Bajpayee | Releases 16th February 2018,22870499,0.07616341991341993,300000000
Refugee by Alan Gratz,418903,0.2738169642857143,340000000
Bombay Talkies - Official Trailer 2013 (Full HD),2444026,0.084046875,0
Hero No 1 Trailer Tiger Shroff | Jackky B | Hero No 1 Tiger Shroff Trailer | Tiger Shroff New Movie,19113,0.09642857142857143,300000000
"Section 375 Official Trailer | Akshaye Khanna, Richa Chadha,Ajay Bahl | Releasing 13 September 2019",19039098,0.22416666666666668,220000000
"Bewafaa - Official Trailer - Anil Kapoor, Akshay Kumar &amp; Kareena Kapoor",604325,0.19791666666666669,300000000
"Hum Aapke Dil Mein Rehte Hain | Full Hindi Movie | Anil Kapoor, Kajol, Johnny Lever, Anupam Kher",20183998,0.16664578111946532,360000000
Qarib Qarib Singlle - Official Trailer | Irrfan Khan | Parvathy | Neha Dhupia | Hindi Movie,15460351,0.1321938775510204,240000000
"Yuvvraaj Movie Trailer (2008) | Salman Khan, Katrina Kaif, Anil Kapoor | Bollywood Hindi Movie",15296,0,280000000
Do Knot Disturb Official Movie Trailer,86741,0.1375,270000000
Parineeta | Trailer | Vidya Balan | Saif Ali Khan | Sanjay Dutt,394556,0.2165277777777778,300000000
"Mumbai Saga Trailer (Official) Emraan H, Suniel S, John A, Kajal A, Mahesh M | Releasing 19 March",44453318,0.07068181818181818,220000000
"JEET: Official Trailer - Salman Khan, Karishma Kapoor, Sunny Deol",56941,0.23333333333333334,280000000
Humraaz | Hindi Movies |  Bobby Deol Movies | Bollywood Romantic Movies,62543722,0.20750000000000002,280000000
The Tashkent Files | Official Trailer | Vivek Agnihotri | Releasing 12th April,11410132,-0.0020833333333333238,200000000
Paresh Rawal Threatens Akshay Kumar?? | Comedy Scene | Awara Paagal Deewana | Netflix India,785841,0.0075,270000000
Kachche Dhaage - Official Trailer - Ajay Devgan &amp;Saif Ali Khan,597025,0.2505,280000000
"Swades | Trailer | Now in HD | Shah Rukh Khan, Gayatri Joshi | A film by Ashutosh Gowarikar",1573207,0.37875000000000003,330000000
1921 - Official Trailer | Vikram Bhatt | Karan Kundrra | Zareen Khan,20410655,0.25614166666666666,220000000
Andaaz Official Promo (HD) - Akshay Kumar - Priyanka Chopra - Lara Dutaa - #18YearsOfAndaaz,54133,0.1259229008838384,280000000
"&#39;All Is Well&#39; Official Trailer | Abhishek Bachchan, Asin, Rishi Kapoor, Supriya | T-Series",6064158,0.027499999999999997,230000000
Dhol - Trailer | Percept Pictures,190323,0.21875,230000000
"ZILA GHAZIABAD THEATRICAL TRAILER (Official) | SANJAY DUTT, VIVEK OBEROI, ARSHAD WARSI",2162737,0.09241666666666667,220000000
Lajja | Official Trailer,3996,0.5,330000000
In Dino - Life In A Metro | Pritam | Soham |Shilpa |Shiney Ahuja | Kay Kay Menon,6242937,0.24775,240000000
"Aitraaz   Trailer   Akshay Kumar, Kareena Kapoor &amp; Priyanka Chopra",1195467,0.10285984848484848,260000000
Kyaa Kool Hai Hum - Trailer,,0.14362745098039215,210000000
