Movie,Views,Sentiment,Total BO Collection
"Azhar | Official Trailer| Emraan Hashmi, Nargis Fakhri, Prachi Desai, Lara Dutta, Gautam Gulati",1516233,0.06514136904761905,500000000
Kill Dil | Official Trailer | Ranveer Singh | Ali Zafar | Parineeti Chopra | Govinda,4144984,0.16458333333333333,580000000
Non Stop Dhamaal Trailer | Rajpal Yadav | Shreyas | Annu Kapoor | Asrani | Priyanshu Chatterjee |,6428665,0.09091666666666666,510000000
Kahaani 2 - Durga Rani Singh | Official Trailer | Vidya Balan | Arjun Rampal | Sujoy Ghosh,11863426,0.13218055555555558,550000000
Ladies vs Ricky Bahl | Official Trailer | Ranveer Singh | Anushka Sharma,3033050,0.03666666666666667,490000000
"Uunchai - Official Trailer | Amitabh Bachchan, Anupam Kher, Boman Irani",3618983,0.1713511904761905,480000000
Munna Michael Official Trailer | Watch Full Movie On Eros Now,29551260,0.1922916666666667,480000000
Ghanchakkar trailer,54936,0.0356060606060606,470000000
"&#39;Jai Gangaajal&#39; Official Trailer | Priyanka Chopra | Prakash Jha | Releasing On 4th March, 2016",12936717,0.17261904761904762,490000000
"Rascals | Trailer | Ajay Devgan, Sanjay Dutt, Kangana Ranaut | Full Movie Link in Description",166832,0.17692307692307693,490000000
"Jolly LLB Theatrical Trailer | Arshad Warsi, Boman Irani, Amrita Rao",1254534,0.2360347222222222,460000000
"NH10 Official Trailer | Anushka Sharma, Neil Bhoopalam, Darshan Kumaar | Releasing 13th March",8059494,0.104375,430000000
Soorma | Official Trailer | Diljit Dosanjh | Taapsee Pannu | Angad Bedi,20401118,0.16233333333333333,470000000
"Commando 3 | Official Trailer | Vidyut, Adah, Angira, Gulshan|Vipul Amrutlal Shah | In Cinemas Now",49848500,0.030416666666666682,90000000
"Shehzada Official Trailer | Kartik Aaryan, Kriti Sanon | Rohit Dhawan | Bhushan Kumar",74661074,0.07125000000000001,470000000
Dhoom | Official Trailer | John Abraham | Abhishek Bachchan | Uday Chopra | Esha | Rimi,4038418,0.22210416666666669,480000000
Karthikeya 2 (Hindi) | ZEE5 Official Trailer - HD | Nikhil | Anupama | Anupam Kher | Watch Now,183164,0.02366666666666667,1170000000
Baar Baar Dekho Official Trailer with English Subtitles | Katrina Kaif | Sidharth Malhotra,489454,0.04386160714285715,620000000
Vivah Official Trailer #2 (2006) | Shahid Kapur &amp; Amrita Rao,2496718,0.0878125,480000000
&quot;Patiala House&quot; Official Trailer 2 | Akshay Kumar,1759347,0.17517870670995667,550000000
Bhoot: The Haunted Ship | OFFICIAL TRAILER | Vicky Kaushal &amp; Bhumi Pednekar | Bhanu Pratap Singh,38271692,0.12062500000000001,390000000
Jab We Met Trailor,425837,0.14661111111111114,480000000
Highway trailer,236316,0.18158333333333335,520000000
THAPPAD TRAILER: Taapsee Pannu | Anubhav Sinha |  Bhushan Kumar | Releasing 28 February 2020,28964825,0.05567803030303031,430000000
"‘Talvar’ Official Trailer | Irrfan Khan, Konkona Sen Sharma, Neeraj Kabi, Sohum Shah, Atul Kumar",6963814,-0.08772352994227993,470000000
Delhi -6 Official Trailer 2009,212398,0.06369419642857144,500000000
"RAAZ REBOOT: Official Trailer | Emraan Hashmi, Kriti Kharbanda, Gaurav Arora",14283846,0.17250000000000001,430000000
Peepli Live International Trailer,298953,0.09431818181818181,470000000
Paa Movie Trailer,127410,0.05020833333333332,460000000
"Jism 2 Theatrical Trailer | Sunny Leone, Randeep Hooda, Arunoday Singh",1731585,0.28575,420000000
"Ittefaq | Trailer | Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna",23318139,0.264625,510000000
Dum Laga Ke Haisha | Official Trailer | Ayushmann Khurrana | Bhumi Pednekar | Sharat Katariya,8759976,0.03361111111111112,420000000
JANNAT - TRAILER,518391,0.06466666666666668,400000000
Marvel Studios&#39; Thor: Love and Thunder | Official Trailer,58924780,0.005677083333333333,55500000000
Golmaal: Fun Unlimited Official Trailer 2 | Ajay D | Rimi S | Ashrad W | Sharman J | Tushar K,54045,0.1980392156862745,460000000
"&#39;&#39;Mausam&quot; Movie Trailer Feat. Shahid Kapoor, Sonam Kapoor",325540,0.1255952380952381,520000000
Shootout At Lokhandwala Trailer,920042,0.3653690476190476,440000000
"Tashan Trailer | Akshay Kumar, Saif Ali Khan, Kareena Kapoor, Anil Kapoor | Vijay Krishna Acharya",1123840,0.034999999999999996,510000000
Chandni Chowk to China - Main Trailer India,721270,0.12119047619047621,530000000
MUJHSE SHAADI KAROGI TRAILER,20151,0.0,550000000
Guzaarish - Trailer  [HD],1225784,0.18,530000000
Action Replayy Official Trailer | Aishwarya Rai | Akshay Kumar,219451,0.24125000000000002,480000000
"Garam Masala | Movie Trailer | Akshay Kumar, John Abraham",144052,0.2005050505050505,540000000
"Lootera (लूटेरा) New Theatrical Trailer (Official) | Ranveer Singh, Sonakshi Sinha",1162801,0.1773541666666667,460000000
Dil Toh Baccha Hai Ji - Official Trailer,166370,0.20244696969696968,400000000
Ferrari Ki Sawaari (Official) Trailer | Sharman Joshi,324749,0.23850000000000002,440000000
Happy Bhag Jayegi Official Trailer | Watch Full Movie On Eros Now,7434550,0.2692708333333333,460000000
AKIRA - 25th Anniversary Edition - Available Now - Trailer,64489,0.3399583333333333,430000000
Pari Trailer | Anushka Sharma | Parambrata Chatterjee | Releasing on Mar 2,13900181,0.24983134920634917,390000000
Players | Official Trailer | Paramount+,3251764,0.32825039457070704,470000000
London Dreams  (2009) Official Theatrical Trailer,132776,0.16694444444444445,450000000
"PM Narendra Modi |Official Trailer | Vivek Oberoi,Omung Kumar | Sandip Ssingh| Re-Releasing - 15 Oct",4028632,0.11499999999999999,350000000
Marvel Studios&#39; Doctor Strange in the Multiverse of Madness | Official Trailer,63800900,0.16821969696969696,54000000000
Kya kool hain hum 3 official trailer 2016,90517,-0.09999999999999999,380000000
