Movie,Views,Sentiment,Total BO Collection
"Paltan - Official Trailer - Jackie Shroff, Arjun Rampal, Sonu Sood - J P Dutta Film - 7 Sep",285735,0.02,140000000
Revolver Rani Theatrical Trailer with Subtitles | Latest Bollywood Movie 2014,21789,0.19999999999999998,130000000
"Bheja Fry 2 - Theatrical Trailer - Vinay Pathak, Minissha Lamba &amp; Kay Kay Menon",93138,0.37222222222222223,170000000
"VIKRAM - Official Trailer | Kamal Haasan | VijaySethupathi, FahadhFaasil | LokeshKanagaraj | Anirudh",48408529,0.09097222222222222,4140000000
Firangi | Official Trailer | Kapil Sharma | Ishita Dutta | Monica Gill | Rajiev Dhingra,23496372,0.1325,160000000
Angrezi Medium - Official Trailer | Irrfan Kareena Radhika | Dinesh Vijan | Homi Adajania,38110272,0.15925000000000003,150000000
"Saheb, Biwi Aur Gangster 3 | Official Trailer | Sanjay Dutt |Jimmy Shergill | Mahi Gill |Chitrangada",14968919,0.38378517316017313,140000000
Tumbbad Trailer #1 (2018) | Movieclips Indie,859522,0.04000000000000001,130000000
Pataakha | Official Trailer | Vishal Bhardwaj | Sanya Malhotra | Radhika Madan | Sunil Grover,19460128,0.30550000000000005,130000000
anari no 1 #comedyscene.| bolly comedix || See description  #govinda,452538,0.23641666666666666,170000000
"HOGI PYAR KI JEET (1999) Official Trailor_Ajay Devgn, Arshad Warsi, Neha",24168,0,140000000
Shadi se Pehle Official Trailer,163378,0.21625,150000000
"Fidaa Theatrical Trailer - Varun Tej, Sai Pallavi | Sekhar Kammula | Dil Raju",12936037,0.1547222222222222,160000000
Tera Jadoo Chal Gayaa | Abhishek Bachchan | Kirti Reddy | Sonu Nigam | Chitra | Romantic Hindi Song,1250845,0.18758802083333334,180000000
Ragini MMS - Exclusive Trailer,270119,0.41944444444444445,130000000
"Love, Sex Aur Dhokha",745647,0.2325,120000000
"Jaane Jaan | Official Trailer | Kareena Kapoor Khan, Jaideep Ahlawat, Vijay Varma | Netflix India",52183567,0.15900000000000006,170000000
Phoonk - TRAILER,374955,0.02833059210526316,130000000
Welcome To Sajjanpur Trailer Hindi comedy Film stars Shreyas Talpade and Amrita Rao,47977,0.5333333333333333,130000000
Sabse bada khiladi trailer,5886,0.0,160000000
"Sajan 1991 Movie Trailer (Sanjay Dutt, Madhuri Dixit, Salman Khan)",5307,0,180000000
Aap Mujhe Achche Lagne Lage Trailer,24812,0.17,190000000
"Mr &amp; Mrs Khiladi Trailer - Akshay Kumar, Juhi Chawla, Kader Khan, Paresh Rawal (1997)",29347,0.21020833333333333,130000000
AAN PROMO,105742,0.22777777777777777,140000000
"Aksar 2 Official Trailer | Latest Bollywood Movie | Zarine Khan, Gautam Rode | 6th October 2017",23264685,0.313,120000000
Krantiveer - Theatrical Trailer | Nana Patekar | Dimple Kapadia | Danny Denzongpa,3411,0.18492063492063493,140000000
Sanam Teri Kasam Official Trailer | Watch Full Movie On Eros Now,10778675,0.40408333333333335,150000000
Diljale Best Dialogue Ever | Ajay Devgan | Sonali Bendre,14729029,0.1916666666666667,150000000
Hungry Cheetah  - OG Glimpse | Pawan Kalyan | Sujeeth | Thaman S | DVV Danayya,26761668,0.052380952380952375,160000000
"Anek | Official Trailer | Anubhav Sinha, Ayushmann Khurrana | 27th May 2022 | Bhushan Kumar",31543357,0.15024305555555553,90000000
JULES Official Trailer (2023),215948,0.2901190476190476,130000000
"Namaste England | Official Trailer | Arjun Kapoor, Parineeti Chopra | Vipul Amrutlal Shah | Oct 19",32706801,-0.035,120000000
"Pyaar Ka Panchnama Trailer | Kartik, Rayo, Divyendu, Nushrat, Sonali &amp; Ishita | Releasing 20 May",837283,0.034772727272727275,170000000
Pal Pal Dil Ke Paas | Official Trailer | Sunny Deol | Karan Deol | Sahher Bambba | 20 Sept,26841922,0.26776041666666667,120000000
Drona (Theatrical Trailer) | Abhishek Bachchan &amp; Priyanka Chopra,189697,0.17875000000000002,180000000
Haan Maine Bhi Pyaar Kiya Hai Official Trailer,19916,0.1,190000000
ଭାଇ | Bhai | Teaser | Odia Movie | Amlan | Divyaa | Sujeet | Ananya | Prithvi Raj Pattnaik | 2023,752917,0.19619318181818182,140000000
International Khiladi - Official Trailer - Akshay Kumar &amp; Twinkle Khanna,155319,0.19780208333333332,160000000
THE DEVIL CONSPIRACY Official Trailer (2023),4000392,0.04267063492063492,80000000
Dil Kya Kare (HD) | Ajay Devgn | Kajol | Mahima Chaudhary | Bollywood Blockbuster Latest Movie,90936726,0.19066666666666668,180000000
Super Smash Bros. Ultimate – Banjo-Kazooie Reveal Trailer | E3 2019,4480262,0.16136363636363643,130000000
"Bheja Fry 2 - Theatrical Trailer - Vinay Pathak, Minissha Lamba &amp; Kay Kay Menon",93138,0.37222222222222223,110000000
tujhe meri kasam,422994,0.08416666666666667,120000000
"Official Trailer: Arjun Patiala | Diljit, Kriti, Varun | Dinesh V | Rohit J | Bhushan K | 26 July",27768676,0.11750000000000001,120000000
Guddu Rangeela | Official Trailer | Arshad Warsi | Amit Sadh | Aditi Rao Hydari,2348153,0,130000000
Dosti - Friends Forever | Akshay kumar | Bobby Deol | Kareena Kapoor | Romantic Movie,51813401,0.14200000000000002,220000000
Luv Shuv Tey Chicken Khurana Official Trailer,25300,0.0,120000000
Ghayal - Theatrical Trailer | Sunny Deol | Meenakshi Sheshadri | Raj Babbar | Rajkumar Santoshi,5008,0.05646258503401359,200000000
"Saudagar Movie | Dilip Kumar, Raaj Kumar, Manisha Koirala | Hindi Bollywood Movie - Trailer",205744,0.11000000000000001,150000000
THE GODFATHER | 50th Anniversary Trailer | Paramount Pictures,3295045,0.16298148148148148,1070000000
TRAILER FILM INDIA RAMJAANE (MABAK),2590575,0.123,150000000
"Trimurti Trailer | Jackie Shroff, Anil Kapoor, Shah Rukh Khan | Hindi Bollywood Action Movie Trailer",73311,0.24583333333333335,140000000
Khoobsurat Official Trailer 1 (2014) - Sonam Kapoor Romantic Comedy HD,1245323,0.18633333333333335,150000000
Aksar movie trailer,22995,0.0,110000000
Dhaai Akshar Prem Ke Full Movie - Salman Khan | Aishwarya Rai | Abhishek Bacchan | Amrish Puri,484251,0.12916666666666665,160000000
Shikara | Official Trailer | Dir: Vidhu Vinod Chopra | 7th February 2020,36235484,0.09530341880341879,110000000
Rashtra Kavach Om | Official Trailer | Aditya Roy Kapoor | Premieres August 11 On ZEE5,19980,0.07191358024691358,40000000
Sita Ramam Official Trailer | In Hindi | 18th November | DisneyPlus Hotstar,5947392,0.11633333333333333,940000000
B.A. Pass | Hindi Trailer,286031,0.1,110000000
Mere Yaar Ki Shaadi Hai | Official Trailer | Uday Chopra | Jimmy Shergill | Sanjana | Bipasha Basu,1934879,0.11875,150000000
Welcome To Karachi - Official Trailer | Jackky Bhagnani | Arshad Warsi | Lauren Gottlieb,1980630,0.17003968253968252,130000000
Daddy Trailer #1 (2017) | Movieclips Indie,1175075,0.14625,110000000
Mard on Zee Cinema,674692,0.14,160000000
"Raja Babu Movie Trailer | Govinda, Karisma Kapoor | Bollywood Hindi Comedy Movie Trailer",2872,0,150000000
Jism 2 Trailer,136567,0.5,120000000
